HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.BioEnrollment_10.0.14393.0_neutral__cw5n1h2txyewy DisplayName: @{Microsoft.BioEnrollment_10.0.14393.0_neutral__cw5n1h2txyewy?ms-resource://Microsoft.BioEnrollment/Resources/AppDisplayName} PackageRootFolder: C:\Windows\SystemApps\Microsoft.BioEnrollment_cw5n1h2txyewy,InstallTime: 2017-01-27 16:54:54.6426255,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),"KeyName: Microsoft.CommsPhone_1.10.23004.0_neutral_split.scale-125_8wekyb3d8bbwe DisplayName:  PackageRootFolder: ",InstallTime: 2017-01-27 17:12:46.6616454,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.CommsPhone_1.10.23004.0_x64__8wekyb3d8bbwe DisplayName: @{Microsoft.CommsPhone_1.10.23004.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.CommsPhone/Resources/AppStoreName} PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.CommsPhone_1.10.23004.0_x64__8wekyb3d8bbwe,InstallTime: 2017-01-27 17:12:46.6576402,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),"KeyName: Microsoft.ConnectivityStore_1.1604.4.0_neutral_split.scale-125_8wekyb3d8bbwe DisplayName:  PackageRootFolder: ",InstallTime: 2017-01-27 17:29:20.5606743,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.ConnectivityStore_1.1604.4.0_x64__8wekyb3d8bbwe DisplayName: @{Microsoft.ConnectivityStore_1.1604.4.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ConnectivityStore/MSWifiResources/AppStoreName} PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.ConnectivityStore_1.1604.4.0_x64__8wekyb3d8bbwe,InstallTime: 2017-01-27 17:29:20.5581669,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),"KeyName: Microsoft.DesktopAppInstaller_1.0.2181.0_neutral_split.scale-125_8wekyb3d8bbwe DisplayName:  PackageRootFolder: ",InstallTime: 2017-01-27 17:29:04.8019396,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.DesktopAppInstaller_1.0.2181.0_x64__8wekyb3d8bbwe DisplayName: @{Microsoft.DesktopAppInstaller_1.0.2181.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName} PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.0.2181.0_x64__8wekyb3d8bbwe,InstallTime: 2017-01-27 17:29:04.7979353,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.Getstarted_4.4.11.0_x64__8wekyb3d8bbwe DisplayName: @{Microsoft.Getstarted_4.4.11.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Getstarted/Resources/AppStoreName} PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.Getstarted_4.4.11.0_x64__8wekyb3d8bbwe,InstallTime: 2017-01-27 17:34:06.2603659,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.LockApp_10.0.14393.0_neutral__cw5n1h2txyewy DisplayName: @{Microsoft.LockApp_10.0.14393.0_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName} PackageRootFolder: C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy,InstallTime: 2017-01-27 16:55:14.7073725,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),"KeyName: Microsoft.Messaging_3.19.1001.0_neutral_split.scale-150_8wekyb3d8bbwe DisplayName:  PackageRootFolder: ",InstallTime: 2017-01-27 17:12:33.4363579,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.Messaging_3.19.1001.0_x86__8wekyb3d8bbwe DisplayName: @{Microsoft.Messaging_3.19.1001.0_x86__8wekyb3d8bbwe?ms-resource://Microsoft.Messaging/Resources/AppStoreName} PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.Messaging_3.19.1001.0_x86__8wekyb3d8bbwe,InstallTime: 2017-01-27 17:12:33.4363579,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.MicrosoftEdge_38.14393.0.0_neutral__8wekyb3d8bbwe DisplayName: @{Microsoft.MicrosoftEdge_38.14393.0.0_neutral__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftEdge/Resources/AppName} PackageRootFolder: C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe,InstallTime: 2017-01-27 16:55:16.0199054,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.MicrosoftOfficeHub_17.7608.23501.0_x64__8wekyb3d8bbwe DisplayName: @{Microsoft.MicrosoftOfficeHub_17.7608.23501.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftOfficeHub/officehubintl/AppManifest_GetOffice_DisplayName} PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.MicrosoftOfficeHub_17.7608.23501.0_x64__8wekyb3d8bbwe,InstallTime: 2017-01-27 17:29:31.3394442,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),"KeyName: Microsoft.MicrosoftSolitaireCollection_3.12.12200.0_neutral_split.scale-125_8wekyb3d8bbwe DisplayName:  PackageRootFolder: ",InstallTime: 2017-01-27 17:31:48.7104386,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.MicrosoftSolitaireCollection_3.12.12200.0_x64__8wekyb3d8bbwe DisplayName: Microsoft Solitaire Collection PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.MicrosoftSolitaireCollection_3.12.12200.0_x64__8wekyb3d8bbwe,InstallTime: 2017-01-27 17:31:48.7064331,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),"KeyName: Microsoft.MicrosoftStickyNotes_1.4.7.0_neutral_split.scale-125_8wekyb3d8bbwe DisplayName:  PackageRootFolder: ",InstallTime: 2017-01-27 17:32:40.8889666,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.MicrosoftStickyNotes_1.4.7.0_x64__8wekyb3d8bbwe DisplayName: Microsoft Sticky Notes PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.MicrosoftStickyNotes_1.4.7.0_x64__8wekyb3d8bbwe,InstallTime: 2017-01-27 17:32:40.8889666,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.NET.Native.Framework.1.3_1.3.24201.0_x64__8wekyb3d8bbwe DisplayName: Microsoft .Net Native Framework Package 1.3 PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.NET.Native.Framework.1.3_1.3.24201.0_x64__8wekyb3d8bbwe,InstallTime: 2017-01-27 16:55:31.4434422,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.NET.Native.Framework.1.3_1.3.24201.0_x86__8wekyb3d8bbwe DisplayName: Microsoft .Net Native Framework Package 1.3 PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.NET.Native.Framework.1.3_1.3.24201.0_x86__8wekyb3d8bbwe,InstallTime: 2017-01-27 16:55:31.1310216,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.NET.Native.Runtime.1.3_1.3.23901.0_x64__8wekyb3d8bbwe DisplayName: Microsoft .Net Native Runtime Package 1.3 PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.1.3_1.3.23901.0_x64__8wekyb3d8bbwe,InstallTime: 2017-01-27 16:55:32.5061645,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.NET.Native.Runtime.1.3_1.3.23901.0_x86__8wekyb3d8bbwe DisplayName: Microsoft .Net Native Runtime Package 1.3 PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.1.3_1.3.23901.0_x86__8wekyb3d8bbwe,InstallTime: 2017-01-27 16:55:31.8184860,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.NET.Native.Runtime.1.4_1.4.24201.0_x64__8wekyb3d8bbwe DisplayName: Microsoft .Net Native Runtime Package 1.4 PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.1.4_1.4.24201.0_x64__8wekyb3d8bbwe,InstallTime: 2017-01-27 17:12:01.7423304,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.NET.Native.Runtime.1.4_1.4.24201.0_x86__8wekyb3d8bbwe DisplayName: Microsoft .Net Native Runtime Package 1.4 PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.1.4_1.4.24201.0_x86__8wekyb3d8bbwe,InstallTime: 2017-01-27 17:12:01.6954796,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.Office.OneNote_17.7766.57821.0_x64__8wekyb3d8bbwe DisplayName: OneNote PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.Office.OneNote_17.7766.57821.0_x64__8wekyb3d8bbwe,InstallTime: 2017-02-02 21:27:23.6152252,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.Office.Sway_17.7766.45161.0_x64__8wekyb3d8bbwe DisplayName: Sway PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.Office.Sway_17.7766.45161.0_x64__8wekyb3d8bbwe,InstallTime: 2017-01-27 17:30:39.5725681,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),"KeyName: Microsoft.OneConnect_1.1607.6.0_neutral_split.scale-125_8wekyb3d8bbwe DisplayName:  PackageRootFolder: ",InstallTime: 2017-01-27 17:30:01.7157269,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),KeyName: Microsoft.OneConnect_1.1607.6.0_x64__8wekyb3d8bbwe DisplayName: @{Microsoft.OneConnect_1.1607.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.OneConnect/OneConnect/AppStoreName} PackageRootFolder: C:\Program Files\WindowsApps\Microsoft.OneConnect_1.1607.6.0_x64__8wekyb3d8bbwe,InstallTime: 2017-01-27 17:30:01.7157269,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
exports/hd1/registry/SarahM_UsrClass.dat,UsrClass,Windows App List,Installed Software,S-1-5-21-929903582-3707417421-3176878646-1002_Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository,Multiple,(plugin),"KeyName: Microsoft.People_10.1.3410.0_neutral_split.scale-125_8wekyb3d8bbwe DisplayName:  PackageRootFolder: ",InstallTime: 2017-01-27 17:34:25.9716747,,Displays all Windows applications installed on this system,False,False,2017-01-27 16:54:50.0952942,exports/hd1/registry/20260430161612/hd1_registry_batch_WindowsApp.csv
